Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method of Operation Code,Method of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location,Cause Description,Type,geometry,Accident_Date,Matched_Heat_EPISODE_IDs_NWS_Forecast_Zones,Matched_Heat_EPISODE_IDs_Climate_Divisions,Matched_Heat_EPISODE_IDs_County_Warning_Areas,Matched_Heat_EPISODE_IDs_States
RCPE,"Rapid City, Pierre & Eastern Railroad, Inc.",2017,RCP371617D,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=RCPERCP371617D20170722,17,7,,,,,,RCPE,"Rapid City, Pierre & Eastern Railroad, Inc.",RCP371617D,17,7,,22,07/22/2017,5:30 PM,1,Derailment,0,0,0,0,BLACK HILLS,,,HERMOSA,86.75,46,SD,SOUTH DAKOTA,103,PENNINGTON,8,95,2,Day,1,Clear,1,Main,SINGLE MAIN LINE,2,0.5,1.0,North,1.0,Freight Train,Yes,LDJR,23,Recorded,23,0,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0.0,Not a remotely controlled operation,TR,874012.0,31,Yes,,,0,,0.0,0.0,No,2,0,0,0,0,0,0,0,0,0,9,0,42,0,0,7,0,4,0,0,587538,110000,697538,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,11.0,,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,43.9388,-103.155,LDJRC-22 HEADING NORTH ON THE BLACK HILLS SUB MAINLINE WITH 51 CARS ENCOUNTERED A THERMAL MISALIGHNMENT AROUND MP 86.75 CAUSING THE 31ST-41ST CARS TO DERAIL AND DISRUPT 600 FET OF MAIN LINE TRACK.,Main,2,Cl,Cl,1,RCPERCP371617D201707,RCPERCP371617D201707,,Class 2,SMT-2 - Short Line East,RCPE,"Rapid City, Pierre & Eastern Railroad, Inc.",Genesee & Wyoming,,,,,,,,Class 2,SMT-2 - Short Line East,RCPE,"Rapid City, Pierre & Eastern Railroad, Inc.",Genesee & Wyoming,POINT (-103.155 43.9388),T109: Track alignment irregular (sun kink / heat),2,POINT (-103.155 43.9388),2017-07-22,,,,
CSX,CSX Transportation,2015,000147920,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00014792020150616,15,6,,,,,,CSX,CSX Transportation,000147920,15,6,,16,06/16/2015,4:45 PM,1,Derailment,0,0,0,0,COLUMBIA,,,GASTON,0371.5,45,SC,SOUTH CAROLINA,63,LEXINGTON,3,100,2,Day,1,Clear,1,Main,SINGLE MAIN,3,3.6,2.0,South,1.0,Freight Train,Yes,U121,11,Recorded,11,900,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0.0,Not a remotely controlled operation,GNFX,91014.0,103,Yes,,,0,,,,No,3,0,0,0,0,1,0,0,0,0,105,0,0,0,0,5,0,0,0,0,235190,44905,280095,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,1.0,35.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-00,33.864037,-81.093611,"WHILE TRAVELING SOUTH ON THE COLUMBIA SUB, THE U12107 DERAILED THE 5 REAR CARS AND DP ENGINE.  THE INVESTIGATING TEAM DETERMINED THAT THE HIGH RAIL TEMPERATURE CAUSED THE TRACK TO BUCKLE UNDERNEATH THE TRAIN IN A 4.5 DEGREE CURVE AT THE S 371.3.  THIS CAUSED THE GNFX 91014 TO DERAIL ITS L1 WHEEL, WITH THE 4 TRAILING CARS AND DP POWER DERAILING BEHIND IT.",Main,3,1,1,1,CSX000147920201506,CSX000147920201506,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-81.093611 33.864037),T109: Track alignment irregular (sun kink / heat),2,POINT (-81.093611 33.864037),2015-06-16,,,,"98079, 98079, 98079, 98079, 98079, 98079, 98079, 98079, 98079"
CSX,CSX Transportation,2018,000176386,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00017638620180513,18,5,,,,,,CSX,CSX Transportation,000176386,18,5,,13,05/13/2018,4:44 PM,1,Derailment,14,0,0,0,MONROE,,,CLINTON,0390.0,45,SC,SOUTH CAROLINA,59,LAURENS,3,94,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,3,10.2,1.0,North,1.0,Freight Train,Yes,Q610,30,Recorded,30,9116,1,Signaled,,Signal Indication,,,,,,,0.0,Not a remotely controlled operation,CN,384323.0,76,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,65,0,27,0,0,4,0,1,0,0,132368,97342,229710,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,2.0,29.0,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,34.472962,-81.77248,Q61012 ENCOUNTERED A SUN KINK IN THE RAIL RESULTING IN LINE 76 AND 90-92 DERAILING.,Main,3,1,1,1,CSX000176386201805,CSX000176386201805,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-81.77248 34.472962),T109: Track alignment irregular (sun kink / heat),2,POINT (-81.77248 34.472962),2018-05-13,,,,
SERA,SIERRA NORTHERN RAILWAY,2021,SERA202104,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=SERASERA20210420210422,21,4,,,,,,SERA,SIERRA NORTHERN RAILWAY,SERA202104,21,4,,22,04/22/2021,3:45 PM,1,Derailment,5,5,0,0,SONORA,,,JAMESTOWN,19.3,6,CA,CALIFORNIA,109,TUOLUMNE,7,80,2,Day,1,Clear,1,Main,MAINLINE,X,1.0,4.0,West,1.0,Freight Train,Yes,R-OK,4,Estimated,4,1251,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0.0,Not a remotely controlled operation,TTZX,86509.0,7,Yes,,,0,,0.0,0.0,No,2,0,0,0,0,0,0,0,0,0,7,0,5,0,0,1,0,5,0,0,24000,5000,29000,T109,Track alignment irregular (buckled/sunkink),T104,Disturbed ballast section,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,1.0,9.0,45.0,9.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,37.741055,-120.54084,"THE R-OKRV-22 WAS TRAVELING WEST BOUND WHEN IT CAME UPON THE HEAT KINK AT MP 19.3. THE CREW MANAGEDTO SLOW THE TRAIN UNDER 5PM AS THE TRAIN WENT OVER THE HEAT KINK. THE LOCOMOTIVES AND 6 TRAILING CARS MADE IT OVER THE HEAT KINK, BUT THEN THE RAIL ROLLED UNDERNEATH THE LAST CENTER BEAM (TTZX 86509)MID TRAIN WHICH CAUSED THAT CAR AND THE TRAILING FIVE EMPTY TANK CARS BEHIND IT TO DERAIL.",Main,X,3,3,1,SERASERA202104202104,SERASERA202104202104,Shortline,Class 3,SMT-7 - Commuter West,SERA,SIERRA NORTHERN RAILWAY,Not Assigned,,,,,,,Shortline,Class 3,SMT-7 - Commuter West,SERA,SIERRA NORTHERN RAILWAY,Not Assigned,POINT (-120.54084 37.741055),T109: Track alignment irregular (sun kink / heat),2,POINT (-120.54084 37.741055),2021-04-22,,,,
DSRC,Dakota Southern Railway Company,2017,DSRC071517,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=DSRCDSRC07151720170715,17,7,,,,,,DSRC,Dakota Southern Railway Company,DSRC071517,17,7,,15,07/15/2017,3:20 PM,1,Derailment,0,0,0,0,SYSTEM,,,KIMBALL,414.6,46,SD,SOUTH DAKOTA,15,BRULE,8,100,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,2,,3.0,East,1.0,Freight Train,Yes,GKBC,24,Recorded,24,16128,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,N,Time Table/Train Orders,,,0.0,Not a remotely controlled operation,BNSF,495657.0,26,Yes,,,0,,0.0,0.0,No,2,0,0,0,1,0,0,0,0,0,113,0,0,0,0,17,0,0,0,0,1079000,109750,1188750,T109,Track alignment irregular (buckled/sunkink),T105,Insufficient ballast section,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,8.0,20.0,8.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,43.744194,-98.839097,"GKBCLDH915 WAS TRAVELING EB AT MP 414.5 WHEN THE TRAIN EXPERIENCED AN UNCOMMAND EMERGENCY BRAKE APPLICATION.  AFTER THE TRAIN STOPPED AND WAS SECURED, THE CREW INSPECTED THE TRAIN AND DISCOVERED 17 CARS DERAILED AND A THERMAL MISALIGNMENT.",Main,2,3,3,1,DSRCDSRC071517201707,DSRCDSRC071517201707,,,SMT-8 - Short Line West,MPRN,"MIDWEST PACIFIC RAIL NET & LOGISTICS, INC",Not Assigned,,,,,,,,,SMT-8 - Short Line West,MPRN,"MIDWEST PACIFIC RAIL NET & LOGISTICS, INC",Not Assigned,POINT (-98.839097 43.744194),T109: Track alignment irregular (sun kink / heat),2,POINT (-98.839097 43.744194),2017-07-15,,,,
BNSF,BNSF Railway Company,2016,NE0516103,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=BNSFNE051610320160510,16,5,,,,,,BNSF,BNSF Railway Company,NE0516103,16,5,,10,05/10/2016,6:25 PM,1,Derailment,6,0,0,0,ST JOSEPH,,,FARLEY,22.5,29,MO,MISSOURI,165,PLATTE,6,78,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,4,137.13,3.0,East,1.0,Freight Train,Yes,HPAS,55,Recorded,55,6816,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0.0,Not a remotely controlled operation,AOK,110142.0,4,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,38,0,50,0,0,14,0,7,0,0,384836,463272,848108,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,5.0,54.0,5.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.297562,-94.844816,H-PASKCK9-07 DERAILED 21 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK ALIGNMENT IRREGULAR BUCKLED/SUNKINK. NO HAZARDOUS MATERIALS WERE RELEASED.,Main,4,1,1,1,BNSFNE0516103201605,BNSFNE0516103201605,,Class 1,SMT-5 - BNSF,BNSF,BNSF Railway Company,BNSF Railway Company,,,,,,,,Class 1,SMT-5 - BNSF,BNSF,BNSF Railway Company,BNSF Railway Company,POINT (-94.844816 39.297562),T109: Track alignment irregular (sun kink / heat),2,POINT (-94.844816 39.297562),2016-05-10,,,,
DMVW,"DAKOTA, MISSOURI VALLEY & WESTERN RAILROAD, INC.",2023,DE6423,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=DMVWDE642320230604,23,6,,,,,,DMVW,"DAKOTA, MISSOURI VALLEY & WESTERN RAILROAD, INC.",DE6423,23,6,,4,06/04/2023,2:50 PM,1,Derailment,0,0,0,0,ABERDEEN,,,AMHERST,86.2,46,SD,SOUTH DAKOTA,91,MARSHALL,8,80,2,Day,1,Clear,1,Main,MAIN,1,0.6,4.0,West,1.0,Freight Train,Yes,JDM1,10,Estimated,10,650,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,,,,,0.0,Not a remotely controlled operation,TILX,540870.0,53,Yes,,,0,,,,No,2,0,0,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,0,0,144156,97045,241201,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,2.0,0.0,7.0,50.0,7.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,45.723091,-97.93972,A WESTBOUND TRAIN DERAILED AT MP 86 DUE TO A SUN KINK. A TOTAL OF 5 CARS DERAILED. 2 CARS TIPPED ONTHEIR SIDES AND 3 REMAINED UPRIGHT.,Main,1,3,3,1,DMVWDE6423202306,DMVWDE6423202306,Shortline,Class 3,SMT-8 - Short Line West,DMVW,"DAKOTA, MISSOURI VALLEY & WESTERN RAILROAD, INC.",Not Assigned,,,,,,,Shortline,Class 3,SMT-8 - Short Line West,DMVW,"DAKOTA, MISSOURI VALLEY & WESTERN RAILROAD, INC.",Not Assigned,POINT (-97.93972 45.723091),T109: Track alignment irregular (sun kink / heat),2,POINT (-97.93972 45.723091),2023-06-04,,,,
UP,Union Pacific Railroad Company,2011,0811FW007,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=UP0811FW00720110805,11,8,BNSF,BNSF Railway Company,TX0811103,11.0,8.0,UP,Union Pacific Railroad Company,0811FW007,11,8,,5,08/05/2011,12:15 PM,1,Derailment,0,0,0,0,DFW SUB,,,DALLAS,644.0,48,TX,TEXAS,113,DALLAS,5,104,2,Day,1,Clear,2,Yard,EAST WYE TRACK,1,,3.0,East,,,,,0,,8,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6846,19846,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,32.780392,-96.809989,"BNSF TRAIN, HTUDYT1-04, WITH LEAD UNIT BNSF5112, WAS TRAVELING ON UPRR MAINTAINED TRACK WHEN TRAIN HAD 4 RAILCARS DERAIL WHILE MOVING FROM DFW SUB THROUGH THE EAST WYE.  CAUSE DETERMINED AS SUNKINK.BNSF ESTIMATED EQUIPMENT DAMAGES = $13,000",Yard,1,CL,CL,1,UP0811FW007201108,UP0811FW007201108,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,,Class 1,SMT-5 - BNSF,BNSF,BNSF Railway Company,BNSF Railway Company,,Class 1,SMT-6 - UP/KCS,UP,Union Pacific Railroad Company,Union Pacific Railroad Company,POINT (-96.809989 32.780392),T109: Track alignment irregular (sun kink / heat),2,POINT (-96.809989 32.780392),2011-08-05,56210,"56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210","56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210","53670, 53670, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 55718, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210, 56210"
CSX,CSX Transportation,2011,000092330,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00009233020110730,11,7,,,,,,CSX,CSX Transportation,000092330,11,7,,30,07/30/2011,2:30 PM,1,Derailment,1,0,0,0,NEW CASTLE,,,NILES,0085.4,39,OH,OHIO,155,TRUMBULL,2,90,2,Day,1,Clear,1,Main,2 MAIN,4,51.5,3.0,East,1.0,Freight Train,Yes,Q136,52,Recorded,52,5468,1,Signaled,,Signal Indication,D,Automatic Block Signals System,,,,,0.0,Not a remotely controlled operation,BRAN,7421.0,11,Yes,,,0,,,,No,2,0,0,0,0,0,0,0,0,0,49,0,1,0,0,16,0,1,0,0,760539,250000,1010539,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,4.0,,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,41.168107,-80.775446,Q13630 WAS TRAVELING EASTBOUND ON MAIN TRACK 2 WHEN TRAIN ENCOUNTERED A SUNKINK WHICH CAUSED TRAIN TO DERAIL.,Main,4,1,1,1,CSX000092330201107,CSX000092330201107,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-80.775446 41.168107),T109: Track alignment irregular (sun kink / heat),2,POINT (-80.775446 41.168107),2011-07-30,,,,
DGNO,"Dallas, Garland & Northeastern Railroad",2014,DGN585414D,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=DGNODGN585414D20140619,14,6,,,,,,DGNO,"Dallas, Garland & Northeastern Railroad",DGN585414D,14,6,,19,06/19/2014,3:50 AM,1,Derailment,0,0,0,0,MCKINNEY,,,HOWE,319.1,48,TX,TEXAS,181,GRAYSON,5,90,4,Dark,1,Clear,2,Yard,MCKINNEY BRANCH,1,,2.0,South,1.0,Freight Train,Yes,S-71,8,Recorded,8,12105,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0.0,Not a remotely controlled operation,TILX,24609.0,76,Yes,,,0,,,,No,4,0,0,0,0,0,0,0,0,0,84,0,0,0,0,6,0,0,0,0,37540,24428,61968,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,8.0,50.0,9.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,33.507612,-96.619095,"TRAIN S-710 WAS SOUTHBOUND FROM DENISON, TX TO MELISSA, TX ENROUTE TO THE ROCK PLANT WHEN THE ENGINEER FELT A LITTLE JERK AND THE TRAIN WENT INTO EMERGENCY.  THE CONDUCTOR WALKED THE TRAIN AND FOUND 6RAILCARS DERAILED.  DERAILMENT WAS DETERMINED TO BE CAUSED BY A THERMAL MISALINGMENT WHICH OCCURREDUNDER THE TRAIN.",Yard,1,Cl,Cl,1,DGNODGN585414D201406,DGNODGN585414D201406,Shortline,Class 3,SMT-2 - Short Line East,DGNO,"Dallas, Garland & Northeastern Railroad",Genesee & Wyoming,,,,,,,Shortline,Class 3,SMT-2 - Short Line East,DGNO,"Dallas, Garland & Northeastern Railroad",Genesee & Wyoming,POINT (-96.619095 33.507612),T109: Track alignment irregular (sun kink / heat),2,POINT (-96.619095 33.507612),2014-06-19,,,,
GCSR,"Gulf, Colorado San Saba Railway Corporation",2012,070712,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=GCSR07071220120707,12,7,,,,,,GCSR,"Gulf, Colorado San Saba Railway Corporation",070712,12,7,,7,07/07/2012,11:40 AM,1,Derailment,0,0,0,0,SYSTEM,,,RICHLAND SPGS,51.5,48,TX,TEXAS,307,MCCULLOCH,5,91,2,Day,1,Clear,1,Main,GCSR MAIN,X,,1.0,North,1.0,Freight Train,Yes,411,5,Estimated,5,9170,2,Not Signaled,,Yard/Restricted Limits,,,,,,,0.0,Not a remotely controlled operation,HMBY,549.0,29,Yes,,,0,,,,No,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,8,0,0,0,0,0,50000,50000,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,0.0,0.0,7.0,40.0,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,31.236307,-99.119833,A SUN KINK FORMED UNDER THE TRAIN CAUSING 8 CARS TO GET IN THE GROUND.,Main,X,No,No,1,GCSR070712201207,GCSR070712201207,,,,GCSR,"Gulf, Colorado San Saba Railway Corporation",Not Assigned,,,,,,,,,,GCSR,"Gulf, Colorado San Saba Railway Corporation",Not Assigned,POINT (-99.119833 31.236307),T109: Track alignment irregular (sun kink / heat),2,POINT (-99.119833 31.236307),2012-07-07,,,,
BNSF,BNSF Railway Company,2018,RD0718107,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=BNSFRD071810720180707,18,7,,,,,,BNSF,BNSF Railway Company,RD0718107,18,7,,7,07/07/2018,5:55 PM,1,Derailment,16,2,0,0,CREEK,,,ADA,551.1,40,OK,OKLAHOMA,123,PONTOTOC,5,71,3,Dusk,1,Clear,1,Main,SINGLE MAIN TRACK,4,28.34,1.0,North,1.0,Freight Train,Yes,HHOU,44,Recorded,44,9442,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0.0,Not a remotely controlled operation,GPFX,10656.0,14,No,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,62,0,38,0,0,4,0,1,0,0,23547,173260,196807,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,1.0,4.0,35.0,4.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,34.742944,-96.707409,H-HOUTUL8-05 DERAILED 5 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK THERMAL MISALIGNMENT. NO HAZARDOUS MATERIALS WERE RELEASED.,Main,4,1,1,1,BNSFRD0718107201807,BNSFRD0718107201807,,Class 1,SMT-5 - BNSF,BNSF,BNSF Railway Company,BNSF Railway Company,,,,,,,,Class 1,SMT-5 - BNSF,BNSF,BNSF Railway Company,BNSF Railway Company,POINT (-96.707409 34.742944),T109: Track alignment irregular (sun kink / heat),2,POINT (-96.707409 34.742944),2018-07-07,,,129193,129193
RBMN,READING BLUE MOUNTAIN & NORTHERN RAILROAD COMMISSION,2022,L08152204,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=RBMNL0815220420220815,22,8,,,,,,RBMN,READING BLUE MOUNTAIN & NORTHERN RAILROAD COMMISSION,L08152204,22,8,,15,08/15/2022,4:58 PM,1,Derailment,0,0,0,0,LEHIGH,,,WHITE HAVEN,138.0,42,PA,PENNSYLVANIA,79,LUZERNE,2,75,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,3,2.5,1.0,North,1.0,Freight Train,Yes,NRFF,30,Recorded,30,8353,1,Signaled,,Signal Indication,D,Automatic Block Signals System,L,Special Instructions,Q,Traffic Control System/CTC,0.0,Not a remotely controlled operation,SMW,735714.0,22,Yes,SMW,735714.0,22,Yes,0.0,0.0,No,5,0,0,0,0,0,0,0,0,0,60,0,5,0,0,1,0,0,0,0,2400,10468,12868,T109,Track alignment irregular (buckled/sunkink),,,T109,Track alignment irregular (buckled/sunkink),1.0,0.0,1.0,0.0,3.0,28.0,3.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.008267,-75.731644,NRFF7-15 WAS OPERATING TIMETABLE NORTH ON THE LEHIGH SINGLE MAIN TRACK AROUND MP 138.0 WITH 5 LOCOMOTIVES LEADING AND 60X5 TRAILING WHEN THEY ENCOUNTERED A MINOR SUNKINK. THE SUNKINK KICKED OUT FURTHER AFTER A THIRD OF THE TRAIN PASSED OVER THE LOCATION AND DERAILED THE 22ND CAR IN THE CONSIST.,Main,3,3,3,1,RBMNL08152204202208,RBMNL08152204202208,Shortline,Class 3,SMT-2 - Short Line East,RBMN,READING BLUE MOUNTAIN & NORTHERN RAILROAD COMMISSION,Not Assigned,,,,,,,Shortline,Class 3,SMT-2 - Short Line East,RBMN,READING BLUE MOUNTAIN & NORTHERN RAILROAD COMMISSION,Not Assigned,POINT (-75.731644 41.008267),T109: Track alignment irregular (sun kink / heat),2,POINT (-75.731644 41.008267),2022-08-15,,,,
